"Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"472",103780.482499556,78104.3217718934,129456.643227219,64512.1833218363,143048.781677276
"473",103969.42467331,78164.0315346601,129774.817811959,64503.481578654,143435.367767965
"474",104154.598563171,78220.6034602998,130088.593666042,64491.9757367024,143817.22138964
"475",104342.358455227,78280.4258580065,130404.291052447,64484.0721159211,144200.644794532
"476",104529.188794009,78339.9075382402,130718.470049779,64476.1394885101,144582.238099509
"477",104715.306950695,78399.3256078632,131031.288293528,64468.4865834941,144962.127317897
"478",104903.352644599,78461.2573496348,131345.447939563,64463.6576317164,145343.047657482
"479",105088.924107887,78521.3196311694,131656.528584605,64457.2793658015,145720.568849973
"480",105276.810548377,78584.2949290548,131969.326167699,64454.1306990396,146099.490397715
"481",105463.100922954,78646.2382685002,132279.963577408,64450.2486942955,146475.953151613
"482",105649.974177077,78709.3599379843,132590.58841617,64447.8602320404,146852.088122114
"483",105837.27234518,78773.4530693257,132901.091621035,64446.7325566119,147227.812133749
"484",106023.396450963,78836.9430710421,133209.849830885,64445.3039850708,147601.488916856
"485",106211.035151236,78902.4946084776,133519.575693995,64446.226482446,147975.843820027
"486",106397.251751879,78967.1628168343,133827.340686923,64446.5508586444,148347.952645113
"487",106584.453355095,79033.3627745144,134135.543935677,64448.6964144121,148720.210295779
"488",106771.289651444,79099.7137013465,134442.865601541,64451.2662393482,149091.313063539
"489",106957.872638927,79166.3452157436,134749.400062111,64454.3992795468,149461.345998308
"490",107145.170681351,79234.1997135385,135056.141649164,64459.0241842268,149831.317178476
"491",107331.541612019,79301.6383933594,135361.444830679,64463.5039335114,150199.579290527
"492",107518.786104398,79370.4558426274,135667.11636617,64469.6298930637,150567.942315733
"493",107705.422757233,79439.1553754689,135971.690138998,64475.8972858219,150934.948228645
"494",107892.288244236,79508.5814402162,136275.995048256,64483.1546757535,151301.421812719
"495",108079.304606493,79578.6353687877,136579.973844199,64491.2924320057,151667.316780981
"496",108265.885510037,79648.7364408416,136883.034579232,64499.7328059109,152032.038214163
"497",108453.033889242,79719.8757521139,137186.19202637,64509.460626208,152396.607152276
"498",108639.645684745,79790.9434016281,137488.347967861,64519.3628995576,152759.928469932
"499",108826.632544782,79862.8507634235,137790.414326141,64530.3508548475,153122.914234717
"500",109013.476127705,79935.0656985634,138091.886556846,64541.8850492984,153485.067206111
"501",109200.229930378,80007.6451106731,138392.814750082,64554.0241899655,153846.43567079
"502",109387.248896271,80080.9317419912,138693.566050551,64567.1045601453,154207.393232397
"503",109573.920532608,80154.3115910346,138993.529474181,64580.5113596944,154567.329705521
"504",109760.921749622,80228.4565509317,139293.386948312,64594.9138258457,154926.929673398
"505",109947.691553011,80302.7975182631,139592.585587759,64609.7385624724,155285.64454355
"506",110134.551023694,80377.6556740689,139891.446373319,64625.306803616,155643.795243772
"507",110321.463866377,80452.9846873042,140189.943045451,64641.5669056253,156001.36082713
"508",110508.215259187,80528.5692227582,140487.861295616,64658.3032615455,156358.127256829
"509",110695.179228623,80604.7764906306,140785.581966615,64675.8794732455,156714.478984
"510",110881.94077199,80681.1869705061,141082.694573474,64693.8736287724,157070.007915208
"511",111068.845085741,80758.1432880007,141379.546883481,64712.6269928242,157425.063178658
"512",111255.693307558,80835.4392547279,141675.947360388,64731.9294988277,157779.457116288
"513",111442.509834557,80913.0981438265,141971.921525287,64751.8038249241,158133.21584419
"514",111629.424653888,80991.2432254537,142267.606082322,64772.3696855094,158486.479622266
"515",111816.209375869,81069.6433257573,142562.775425981,64793.3944328804,158839.024318858
"516",112003.118420891,81148.5487938052,142857.688047977,64815.1262608776,159191.110580904
"517",112189.93939064,81227.7421399138,143152.136641366,64837.3449846082,159542.533796672
"518",112376.795434225,81307.3443743845,143446.246494066,64860.1704821579,159893.420386292
"519",112563.670278532,81387.3334823964,143740.007074667,64883.5776992295,160243.762857834
"520",112750.485287407,81467.6285618758,144033.342012938,64907.484534244,160593.486040569
"521",112937.379912302,81548.3645305166,144326.395294088,64932.0235048681,160942.736319737
"522",113124.198185739,81629.3817849624,144619.014586516,64957.0330830287,161291.363288449
"523",113311.070788827,81710.8080698088,144911.333507844,64982.6394588248,161639.502118828
"524",113497.921469441,81792.5625352463,145203.280403636,65008.7593485788,161987.083590303
"525",113684.761011254,81874.6536271362,145494.868395372,65035.3999605903,162334.122061918
"526",113871.636974198,81957.1245718199,145786.149376577,65062.6022271359,162680.671721261
"527",114058.464216673,82039.8873603615,146077.041072984,65090.2766214046,163026.651811941
"528",114245.338347356,82123.0342753449,146367.642419367,65118.5136652517,163372.16302946
"529",114432.178967049,82206.4812713445,146657.876662754,65147.2273830558,163717.130551042
"530",114619.033283753,82290.2729900033,146947.793577503,65176.4610579124,164061.605509594
"531",114805.894191324,82374.3984882251,147237.389894424,65206.201715565,164405.586667084
"532",114992.732932046,82458.8264578225,147526.63940627,65236.4166976889,164749.049166404
"533",115179.601485472,82543.6055228082,147815.597448136,65267.1528519805,165092.050118963
"534",115366.441245655,82628.6740847826,148104.208406527,65298.3469959315,165434.535495378
"535",115553.301674167,82714.0788778924,148392.524470442,65330.0444198767,165776.558928457
"536",115740.15354811,82799.7873831427,148680.519713076,65362.2108599736,166118.096236246
"537",115927.001527612,82885.8018029786,148968.201252245,65394.8472176478,166459.155837575
"538",116113.862997033,82972.1363621729,149255.589631893,65427.9660450879,166799.759948978
"539",116300.706224555,83058.7567291401,149542.65571997,65461.5316344747,167139.880814636
"540",116487.567132726,83145.6960745375,149829.438190915,65495.5756997025,167479.55856575
"541",116674.415294377,83232.9211324879,150115.909456266,65530.0634721731,167818.767116581
"542",116861.268796904,83320.447559099,150402.090034709,65565.0093209475,168157.528272861
"543",117048.124597163,83408.2694420773,150687.979752249,65600.4058148965,168495.843379429
"544",117234.972188826,83496.3738941646,150973.570483488,65636.2388063731,168833.705571279
"545",117421.830941857,83584.777628705,151258.884255009,65672.5236023924,169171.138281322
"546",117608.67883847,83673.456127482,151543.901549459,65709.2343610893,169508.123315851
"547",117795.534595515,83762.4257178036,151828.643473227,65746.3861448251,169844.683046206
"548",117982.387019261,83851.6726320739,152113.101406448,65783.9638234823,170180.810215039
"549",118169.238089523,83941.1965979449,152397.279581101,65821.9659324893,170516.510246557
"550",118356.094154167,84031.0014737012,152681.186834634,65860.3950122261,170851.793296109
"551",118542.943390028,84121.0731699892,152964.813610067,65899.2357736918,171186.651006364
"552",118729.79929174,84211.4228746217,153248.175708858,65938.4981835412,171521.100399939
"553",118916.650346486,84302.0367563655,153531.263936606,65978.1671832459,171855.133509726
"554",119103.503480875,84392.9195864323,153814.087375318,66018.2464030191,172188.760558731
"555",119290.357411143,84484.0677838319,154096.647038454,66058.731045793,172521.983776493
"556",119477.208302994,84575.4754112494,154378.941194739,66099.6140609808,172854.802545007
"557",119664.063372647,84667.1474962885,154660.979249005,66140.8993176043,173187.227427689
"558",119850.914349641,84759.0736541197,154942.755045162,66182.5753115542,173519.253387727
"559",120037.768315199,84851.2589056858,155224.277724713,66224.6459731267,173850.890657272
"560",120224.620983696,84943.696854323,155505.545113068,66267.1037881428,174182.138179248
"561",120411.473185087,85036.3863504273,155786.560019747,66309.9465590814,174512.999811093
"562",120598.327234746,85129.3276577464,156067.326811746,66353.1734636266,174843.481005865
"563",120785.178728583,85222.5144170357,156347.84304013,66396.7771075366,175173.580349629
"564",120972.032735094,85315.949739886,156628.115730303,66440.7595664788,175503.30590371
"565",121158.884899032,85409.627324778,156908.142473287,66485.1135086406,175832.656289424
"566",121345.737871685,85503.5479490074,157187.927794362,66529.8387192856,176161.637024084
"567",121532.591117914,85597.7091654374,157467.47307039,66574.9317391264,176490.250496701
"568",121719.443239969,85692.1077483779,157746.778731561,66620.3883748193,176818.498105119
"569",121906.296925502,85786.7445387929,158025.849312212,66666.2084897519,177146.385361253
"570",122093.149068455,85881.6146243375,158304.683512572,66712.3862153884,177473.911921521
"571",122280.002347351,85976.7189088486,158583.285785854,66758.9215161031,177801.083178599
"572",122466.855122171,86072.0539718239,158861.656272518,66805.8100288632,178127.900215478
"573",122653.707737126,86167.6184368353,159139.797037417,66853.0494663892,178454.366007863
"574",122840.56103576,86263.4114122889,159417.71065923,66900.6380185609,178780.484052958
"575",123027.413378012,86359.4295701391,159695.397185886,66948.5714637669,179106.255292258
"576",123214.266667245,86455.6731362205,159972.860198269,66996.8491398132,179431.684194676
"577",123401.119256217,86552.1388013105,160250.099711124,67045.4668576762,179756.771654758
"578",123587.97215929,86648.8259550087,160527.118363572,67094.4231468594,180081.521171721
"579",123774.825155546,86745.7327487994,160803.917562293,67143.7152972489,180405.935013843
"580",123961.677736064,86842.8570876511,161080.498384476,67193.3403741766,180730.015097951
"581",124148.530901571,86940.1983897404,161356.863413401,67243.2969580677,181053.764845074
"582",124335.383485759,87037.7539315991,161633.01303992,67293.5815011425,181377.185470376
"583",124522.236501598,87135.5231905921,161908.949812604,67344.1926678671,181700.280335329
"584",124709.08932177,87233.5040119205,162184.67463162,67395.1274948417,182023.051148699
"585",124895.942087779,87331.6950413161,162460.189134241,67446.3838359851,182345.500339572
"586",125082.795106564,87430.0950943819,162735.495118745,67497.9597174342,182667.630495693
"587",125269.647767546,87528.7020961428,163010.59343895,67549.852289009,182989.443246083
"588",125456.500785365,87627.5153099802,163285.486260749,67602.0600458422,183310.941524887
"589",125643.353537126,87726.5326768696,163560.174397383,67654.580168667,183632.126905585
"590",125830.206410742,87825.7531712663,163834.659650218,67707.4108837004,183953.001937784
"591",126017.059315744,87925.175297272,164108.943334216,67760.5499510542,184273.568680434
"592",126203.912067072,88024.7974884689,164383.026645675,67813.9950730641,184593.82906108
"593",126390.765037235,88124.618745996,164656.911328473,67867.7445249099,184913.785549559
"594",126577.617788367,88224.6372786047,164930.598298129,67921.7957989048,185233.439777829
"595",126764.470703479,88324.852132209,165204.089274748,67976.1472331474,185552.79417381
"596",126951.323542724,88425.2617412532,165477.385344194,68030.7965602933,185871.850525154
"597",127138.176363845,88525.8648575782,165750.487870111,68085.7418408812,186190.610886808
"598",127325.02927838,88626.6602965393,166023.39826022,68140.9812041086,186509.077352651
"599",127511.882059081,88727.646552589,166296.117565572,68196.512467737,186827.251650424
"600",127698.734974219,88828.8226283244,166568.647320113,68252.333964356,187145.135984082
"601",127885.587788298,88930.1870359117,166840.988540685,68308.4435431844,187462.732033413
"602",128072.4406496,89031.7386871964,167113.142612004,68364.8394615383,187780.041837662
"603",128259.293521326,89133.4763194242,167385.110723229,68421.5198076808,188097.067234972
"604",128446.146336277,89235.3986556717,167656.894016881,68478.4826643006,188413.810008253
"605",128632.999233072,89337.5046357805,167928.493830364,68535.726336643,188730.272129501
"606",128819.852047356,89439.7929104313,168199.91118428,68593.2488481081,189046.455246603
"607",129006.704923916,89542.262452485,168471.147395348,68651.0485511752,189362.361296658
"608",129193.557771092,89644.9120095373,168742.203532647,68709.1235789804,189677.991963204
"609",129380.410612298,89747.7404584042,169013.080766192,68767.4722013667,189993.34902323
"610",129567.263488008,89850.7467033133,169283.780272703,68826.0927210693,190308.434254947
